N,E,A,6935,Facility Rated Fleet Area Control and Surveillance Facility (FACSFAC) Controller,53-2021.00,Air Traffic Controllers
N,E,A,6936,Facility Rated RADAR Air Traffic Control Facility (RATCF) Controller,53-2021.00,Air Traffic Controllers
N,E,A,6937,Control Tower Operator,53-2021.00,Air Traffic Controllers
N,E,A,6999,Air Traffic Controller Basic,53-2021.00,Air Traffic Controllers
N,E,A,7004,C-13 Catapult Operator,55-3012.00,Aircraft Launch and Recovery Specialists
N,E,A,7005,MK-7 Arresting Gear Operator,55-3012.00,Aircraft Launch and Recovery Specialists
N,E,A,7006,Aircraft Launch and Recovery Equipment Maintenance Technician,55-3012.00,Aircraft Launch and Recovery Specialists
N,E,A,7011,"Shipboard Aircraft Rescue, Firefighting and Salvage Specialists",33-2011.01,Municipal Firefighters
N,E,A,7012,Shore Base Airport and Aircraft Firefighter,33-2011.01,Municipal Firefighters
N,E,A,7022,Aviation Fuels Maintenance Technician,49-9041.00,Industrial Machinery Mechanics
N,E,A,7099,Aviation Boatswain's Mate Basic,55-2013.00,First-Line Supervisors of All Other Tactical Operations Specialists
N,E,A,70E9,Aviation Boatswain's Mate (Launching & Recovery Equipment),55-3012.00,Aircraft Launch and Recovery Specialists
N,E,A,70F9,Aviation Boatswain's Mate (Fuels),53-7072.00,"Pump Operators, Except Wellhead Pumpers"
N,E,A,70H9,Aviation Boatswain's Mate (Aircraft Handling),33-2011.01,Municipal Firefighters
N,E,A,7105,Attitude Heading Reference System IMA Technician,49-2091.00,Avionics Technicians
N,E,A,7131,Power Generating Systems IMA Technician,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
N,E,A,7133,EA-6B Electrical Component IMA Technician,49-2091.00,Avionics Technicians
N,E,A,7133,EA-6B Electrical Component IMA Technician,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
N,E,A,7133,EA-6B Electrical Component IMA Technician,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
N,E,A,7136,P-3C Automatic Flight Control Systems (AFCS) IMA Technician,49-2091.00,Avionics Technicians
N,E,A,7137,Aircraft Instrument IMA Technician,49-2091.00,Avionics Technicians
N,E,A,7140,A/F 37T-21 Aircraft Engine Components Test Stand,49-2091.00,Avionics Technicians
N,E,A,7144,Helicopter ASE/AFCS IMA Technician,49-2091.00,Avionics Technicians
N,E,A,7173,ASM-175 Electronic Module Test Console IMA Technician,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
N,E,A,7175,P-3/C-130/E-2/C-2 Electrical Component IMA Technician,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
N,E,A,7175,P-3/C-130/E-2/C-2 Electrical Component IMA Technician,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
N,E,A,7182,P-3A/B Integrated Electrical System OMA Specialist,49-2091.00,Avionics Technicians
N,E,A,7182,P-3A/B Integrated Electrical System OMA Specialist,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
N,E,A,7184,F/A-18 Electrical Systems IMA Technician,49-2091.00,Avionics Technicians
N,E,A,7199,Aviation Electrician's Mate Basic,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
N,E,A,7199,Aviation Electrician's Mate Basic,49-2091.00,Avionics Technicians
N,E,A,7212,Stationary Hydraulics Test Stand Operator/Maintenanceman,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,7213,"Hydraulic, Pneumatic, Servocylinder Test (STS) Operator/Maintainer",49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
N,E,A,7222,Aeronautical Welder,51-4121.06,"Welders, Cutters, and Welder Fitters"
N,E,A,7225,Aircraft Non-Destructive Inspection Technician,17-3029.01,Non-Destructive Testing Specialists
N,E,A,7226,A/F-27T-10 Operator/Maintainer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
N,E,A,7227,A/F-27T-10 and (STS) Operator/Maintainer,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
N,E,A,7232,Advanced Composite Structural Repair IMA Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,7259,Aviation Structural Mechanic Structure,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,7299,Aviation Structural Mechanic Basic,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,72E9,Aviation Structural Mechanic (Safety Equipment),49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,72H9,Aviation Structural Mechanic Hydraulics,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,7352,Senior Naval Parachutist,55-2013.00,First-Line Supervisors of All Other Tactical Operations Specialists
N,E,A,7353,Special Operations Parachute Rigger,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,7356,Aircrew Survival Equipmentman (IMA) Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,7399,Aircrew Survival Equipmentman Basic,49-9071.00,"Maintenance and Repair Workers, General"
N,E,A,7399,Aircrew Survival Equipmentman Basic,49-9093.00,"Fabric Menders, Except Garment"
N,E,A,7412,Analyst-Forecaster,19-2021.00,Atmospheric and Space Scientists
N,E,A,7499,Aerographer's Mate Basic,19-4099.00,"Life, Physical, and Social Science Technicians, All Other"
N,E,A,7601,Support Equipment Cryogenic Mechanic,49-9041.00,Industrial Machinery Mechanics
N,E,A,7603,Support Equipment Air Conditioning and Mobile Maintenance Facility (MMF) Technician,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
N,E,A,7606,Support Equipment Gas Turbine Mechanic,49-9041.00,Industrial Machinery Mechanics
N,E,A,7607,Support Equipment Tow Tractor Technician,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
N,E,A,7609,Support Equipment Maintenance Manager,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
N,E,A,7612,SE Hydraulic Intermediate Maintenance Technician,49-9041.00,Industrial Machinery Mechanics
N,E,A,7614,Mobile Electric Power Plants Intermediate Maintenance Technician,49-9041.00,Industrial Machinery Mechanics
N,E,A,7616,Maintenance Crane Intermediate Maintenance Technician,49-9041.00,Industrial Machinery Mechanics
N,E,A,7617,Crash Equipment Technician (SEA),49-9041.00,Industrial Machinery Mechanics
N,E,A,7618,Afloat Support Equipment Technician,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
N,E,A,7699,Aviation Support Equipment Technician Basic,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
N,E,A,7805,MH-60S Multi-Mission Helicopter Aircrewman,55-3011.00,Air Crew Members
N,E,A,7807,HH-60H Utility Aircrewman,55-3011.00,Air Crew Members
N,E,A,7815,Helicopter Search and Rescue Aircrew Swimmer,55-3011.00,Air Crew Members
N,E,A,7828,Planning Series - MQ-4C Unmanned Aircraft System (UAS) Mission Payload Operator,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,7835,Tactical/Mobile (TacMobile) Ashore Analysis Systems Operator,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,7836,Tactical/Mobile (TacMobile) Watch Officer,55-2013.00,First-Line Supervisors of All Other Tactical Operations Specialists
N,E,A,7841,P-3C UPDATE III Acoustic Sensor Operator,55-3011.00,Air Crew Members
N,E,A,7842,P8-A Acoustic Systems Specialist Aircrewman,55-3011.00,Air Crew Members
N,E,A,7846,CVN CV-TSC System Operator,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,7861,P3C Non-Acoustic Operator,55-3011.00,Air Crew Members
N,E,A,7862,P8-A Electronic Warfare Operator Aircrewman,55-3011.00,Air Crew Members
N,E,A,7873,SH60B Multi Sensor Operator,55-3011.00,Air Crew Members
N,E,A,7875,MH-60R Multi Mission Helicopter Aircrewman,55-3011.00,Air Crew Members
N,E,A,7876,SH-60F/HH-60H  Multi-Sensor Operator,55-3011.00,Air Crew Members
N,E,A,7886,MH-53 Airborne Mine Countermeasures (AMCM) Aircrewman,55-3011.00,Air Crew Members
N,E,A,7899,Aviation Antisubmarine Warfare Operator Basic,55-3011.00,Air Crew Members
N,E,A,78F9,Naval Aircrewman Mechanical,55-3011.00,Air Crew Members
N,E,A,78O9,Naval Aircrewman Operator,55-3011.00,Air Crew Members
N,E,A,78R9,Naval Aircrewman Tactical Helicopter,55-3011.00,Air Crew Members
N,E,A,78S9,Naval Aircrewman Helicopter,55-3011.00,Air Crew Members
N,E,A,78V9,Naval Aircrewman Avionics,55-3011.00,Air Crew Members
N,E,A,8012,Aviation Supply Systems Specialist,43-5071.00,"Shipping, Receiving, and Traffic Clerks"
N,E,A,8013,Naval Aviation Logistics Command Management Information System (NALCOMIS) Supply Data Base Administrator (DBA),43-5071.00,"Shipping, Receiving, and Traffic Clerks"
N,E,A,8014,Optimized Naval Aviation Logistic Command Operations Maintenance Information System (NALCOMIS) Intermediate Maintenance Activity (IMA) Aviation Supply Systems Specialist,43-5071.00,"Shipping, Receiving, and Traffic Clerks"
N,E,A,8015,Optimized Naval Aviation Logistic Command Operations Maintenance Information System (NALCOMIS) Supply Application Administrator (SAA),43-5071.00,"Shipping, Receiving, and Traffic Clerks"
N,E,A,8143,Multimedia Cameraman,27-4031.00,"Camera Operators, Television, Video, and Motion Picture"
N,E,A,8144,Multimedia Director/Producer,27-2012.03,Program Directors
N,E,A,8147,Photojournalist Journeyman,27-4021.00,Photographers
N,E,A,8148,Master Photojournalist,27-4021.00,Photographers
N,E,A,8150,Broadcaster,27-3021.00,Broadcast News Analysts
N,E,A,8150,Broadcaster,27-3031.00,Public Relations Specialists
N,E,A,8151,Graphic Illustrator Journeyman,27-1024.00,Graphic Designers
N,E,A,8152,Public Affairs Officer (Enlisted),27-3031.00,Public Relations Specialists
N,E,A,8153,Public Affairs Supervisor,27-3031.00,Public Relations Specialists
N,E,A,8193,Graphic Illustrator Apprentice,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
N,E,A,8201,Naval Aircrewman Candidate,55-3011.00,Air Crew Members
N,E,A,8202,Naval Aircrewman (Special Assignment),55-3011.00,Air Crew Members
N,E,A,8206,C-130 Flight Mechanic,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8208,C-130 Second Loadmaster,53-1011.00,Aircraft Cargo Handling Supervisors
N,E,A,8209,C-40A Crew Chief,55-2011.00,First-Line Supervisors of Air Crew Members
N,E,A,8210,Weapons and Tactics Instructor,55-3011.00,Air Crew Members
N,E,A,8220,C-130 Loadmaster,53-1011.00,Aircraft Cargo Handling Supervisors
N,E,A,8227,E-6B REEL System Operator,55-3011.00,Air Crew Members
N,E,A,8229,E-6B Airborne Communications Technician,55-3011.00,Air Crew Members
N,E,A,8235,E-6B Flight Engineer,55-3011.00,Air Crew Members
N,E,A,8241,C-12/C26 Transport Aircrewman,55-3011.00,Air Crew Members
N,E,A,8245,C-20/C-37 Crew Chief,55-3011.00,Air Crew Members
N,E,A,8250,C-9 Crew Chief,55-3011.00,Air Crew Members
N,E,A,8251,P-3 Flight Engineer,55-3011.00,Air Crew Members
N,E,A,8252,C-130 Flight Engineer,55-3011.00,Air Crew Members
N,E,A,8265,P-3/C-37 Flight Communications Operator,55-3011.00,Air Crew Members
N,E,A,8278,Loadmaster,53-1011.00,Aircraft Cargo Handling Supervisors
N,E,A,8279,C-2 Transport Aircrewman,55-3011.00,Air Crew Members
N,E,A,8284,Aviation Electronic Warfare Operator,55-3011.00,Air Crew Members
N,E,A,8288,Aerial Cameraman,27-4021.00,Photographers
N,E,A,8289,Second Loadmaster,53-2031.00,Flight Attendants
N,E,A,8295,Cryptologic Technician Operator/Analyst,55-3011.00,Air Crew Members
N,E,A,8296,EP-3E Cryptologic Technician Operator/Analyst,55-3011.00,Air Crew Members
N,E,A,8300,Aviation Maintenance Material Control Master Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
N,E,A,8303,CH/MH-53E Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8305,C2/E2 System Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8306,E-2C Group II Systems Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8307,C-2A Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8310,C-9B Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8311,Planning Series - MQ-4C Unmanned Aircraft System (UAS) Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8312,Aircraft Aerial Refueling Stores (ARS) Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8313,C-40A Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8314,C-20G Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8315,E-6B System Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8316,E-2C Systems Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8318,C-130 Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8319,P-3 System Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8320,E-2D Aircraft Systems Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8328,Planning Series - MQ-4C Unmanned Aircraft System (UAS) Mission Control System Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8330,P-8A Aircraft Systems Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8332,EA-6B System Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8340,F/A-18E/F Block 2 Avionics System Organizational Career Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8341,F/A-18E/F Systems Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8342,F/A-18 A/B/C/D System Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8343,E-6 System Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8348,F-35C Aircraft Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8351,A-4 Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8361,Unmanned Aerial Vehicle (UAV) Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8362,Unmanned Aerial Vehicle (UAV) External Pilot,17-3024.00,Electro-Mechanical Technicians
N,E,A,8363,Unmanned Aerial Vehicle (UAV) Internal Pilot,17-3024.00,Electro-Mechanical Technicians
N,E,A,8364,Unmanned Aerial Vehicle (UAV) Payload Operator,17-3024.00,Electro-Mechanical Technicians
N,E,A,8366,MQ-8B Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8367,MQ-8B Mission Payload Operator (MPO),17-3024.00,Electro-Mechanical Technicians
N,E,A,8368,MQ-8B Air Vehicle Operator (AVO),17-3024.00,Electro-Mechanical Technicians
N,E,A,8369,Planning Series - RQ-21A Operator,17-3024.00,Electro-Mechanical Technicians
N,E,A,8371,Planning Series - RQ-21A Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8373,MH-60S Organic Airborne Mine Countermeasures (OAMCM) Systems Maintenance Technician,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
N,E,A,8376,SH-60 (LAMPS MK 111) System Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8378,H-60 Systems Organizational Career Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8379,H-46 Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8380,UH-1N Systems Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8385,MH60R/S Electrical Systems Organizational Career Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8388,SH-60R Electronics Systems Organizational Career Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8389,MH-60S Systems Organizational Career Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8391,Airborne Mine Countermeasure Systems Career Maintenance (AMCM) Technician (Level I and O),49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8392,C-20A/D Organizational Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8394,EA-18G Electronic Counter Measures (ECM) System Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8395,EA-6B Electronic Counter Measures (ECM) System Organizational Career Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8401,Search and Rescue Medical Technician,29-2041.00,Emergency Medical Technicians and Paramedics
N,E,A,8402,Submarine Force Independent Duty Corpsman,29-9011.00,Occupational Health and Safety Specialists
N,E,A,8402,Submarine Force Independent Duty Corpsman,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other"
N,E,A,8403,Fleet Marine Force Reconnaissance Independent Duty Corpsman,29-2041.00,Emergency Medical Technicians and Paramedics
N,E,A,8404,Field Medical Service Technician,29-2041.00,Emergency Medical Technicians and Paramedics
N,E,A,8404,Field Medical Service Technician,29-9011.00,Occupational Health and Safety Specialists
N,E,A,8406,Aerospace Medical Technician,31-9092.00,Medical Assistants
N,E,A,8407,Radiation Health Technician,29-9012.00,Occupational Health and Safety Technicians
N,E,A,8408,Cardiovascular Technician,29-2031.00,Cardiovascular Technologists and Technicians
N,E,A,8409,Aerospace Physiology Technician,31-9092.00,Medical Assistants
N,E,A,8410,Bio-Medical Equipment Technician,49-9062.00,Medical Equipment Repairers
N,E,A,8416,Nuclear Medicine Technologist,29-2033.00,Nuclear Medicine Technologists
N,E,A,8425,Surface Force Independent Duty Corpsman,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other"
N,E,A,8427,Fleet Marine Force Reconnaissance Corpsman,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other"
N,E,A,8432,Preventive Medicine Technician,29-9011.00,Occupational Health and Safety Specialists
N,E,A,8434,Hemodialysis Technician,31-9092.00,Medical Assistants
N,E,A,8434,Hemodialysis Technician,49-9062.00,Medical Equipment Repairers
N,E,A,8437,Opthalmic Surgical Technician,29-2055.00,Surgical Technologists
N,E,A,8447,Ultrasound Technologist,29-2032.00,Diagnostic Medical Sonographers
N,E,A,8450,Mammography Technologist,29-2034.00,Radiologic Technologists
N,E,A,8452,Advanced X-Ray Technician,29-2032.00,Diagnostic Medical Sonographers
N,E,A,8452,Advanced X-Ray Technician,29-2034.00,Radiologic Technologists
N,E,A,8454,Electroneurodiagnostic Technologist,29-2099.01,Neurodiagnostic Technologists
N,E,A,8454,Electroneurodiagnostic Technologist,29-9011.00,Occupational Health and Safety Specialists
N,E,A,8463,Optician,51-9083.00,Ophthalmic Laboratory Technicians
N,E,A,8466,Physical Therapy Technician,31-2021.00,Physical Therapist Assistants
N,E,A,8467,Occupational Therapy Assistant,31-2011.00,Occupational Therapy Assistants
N,E,A,8482,Pharmacy Technician,29-2052.00,Pharmacy Technicians
N,E,A,8483,Sugical Technologist,29-2055.00,Surgical Technologists
N,E,A,8485,Psychiatry Technician,29-2053.00,Psychiatric Technicians
N,E,A,8486,Urology Technician,31-9092.00,Medical Assistants
N,E,A,8486,Urology Technician,31-9093.00,Medical Equipment Preparers
N,E,A,8489,Orthopedic Cast Room Technician,29-2091.00,Orthotists and Prosthetists
N,E,A,8493,Medical Deep Sea Diving Technician,29-2041.00,Emergency Medical Technicians and Paramedics
N,E,A,8494,Deep Sea Diving Independent Duty Corpsman,49-9092.00,Commercial Divers
N,E,A,8496,Mortician,39-4011.00,Embalmers
N,E,A,8499,Hospital Corpsman Basic,29-2071.00,Medical Records and Health Information Technicians
N,E,A,8499,Hospital Corpsman Basic,31-9092.00,Medical Assistants
N,E,A,8499,Hospital Corpsman Basic,31-9093.00,Medical Equipment Preparers
N,E,A,8503,Histopathology Technician,29-2012.00,Medical and Clinical Laboratory Technicians
N,E,A,8506,"Medical Laboratory Technician, Advanced",29-2011.00,Medical and Clinical Laboratory Technologists
N,E,A,8541,Respiratory Therapy Technician,29-2054.00,Respiratory Therapy Technicians
N,E,A,8701,Dental Assistant,31-9091.00,Dental Assistants
N,E,A,8702,Advanced Dental Assistant,31-9091.00,Dental Assistants
N,E,A,8708,Dental Hygienist,29-2021.00,Dental Hygienists
N,E,A,8752,"Dental Laboratory Technician, Basic",51-9081.00,Dental Laboratory Technicians
N,E,A,8753,"Dental Laboratory Technician, Advanced",51-9081.00,Dental Laboratory Technicians
N,E,A,8765,"Dental Laboratory Technician, Maxillofacial",51-9081.00,Dental Laboratory Technicians
N,E,A,8800,Aviation Maintenance/Production Chief,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
N,E,A,8805,C-2/E-2 Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8806,E-2C Group II Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8807,SH-60R Electronics Systems Organizational Initial Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8808,SH-60S Electronics Systems Organizational Initial Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8809,E-6B System Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8810,EA-6B Electronic Counter Measures (ECM) System Organizational Initial Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8811,Planning Series - MQ-4C Unmanned Aircraft System (UAS) Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8816,E-2C Hawkeye 2000 Systems Organizational Initial Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8819,P-3 Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8820,E-2D Aircraft Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8830,P-8A Aircraft Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8832,EA-6B Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8840,F/A-18E/F Block 2 Avionics System Organizational Initial Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,8841,F/A-18E/F Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8842,F/A-18 A/B/C/D Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8843,E-6 System Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8876,SH-60B (LAMPS MK III) System Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8878,H-60  Systems Organizational Initial Maintenance Technician,49-3011.00,Aircraft Mechanics and Service Technicians
N,E,A,8885,MH60R/S Electrical Systems Organizational Initial Maintenance Technician,49-2091.00,Avionics Technicians
N,E,A,90BC,GWOT Support Assignment-Basic Combat Unit Member,55-3016.00,Infantry
N,E,A,90CA,Expeditionary Force - Maritime Civil Affairs,13-1199.04,Business Continuity Planners
N,E,A,90CD,GWOT IA/ILO Training for Civil Affairs/Provincial Reconstruction,13-1199.04,Business Continuity Planners
N,E,A,90CR,GWOT Support Assignment-Counter Rocket Artillery and Mortar (C-RAM),55-3014.00,Artillery and Missile Crew Members
N,E,A,90CS,Expeditionary Force - Combat Skills,55-3016.00,Infantry
N,E,A,90DO,Expeditionary Force Detainee Operations GITMO,33-3012.00,Correctional Officers and Jailers
N,E,A,90DP,GWOT IA/ILO Detainee Operations-Alternate,33-3012.00,Correctional Officers and Jailers
N,E,A,90DS,Expeditionary Force Detainee/Confinement Operations - Deployed,33-3012.00,Correctional Officers and Jailers
N,E,A,90DT,GWOT IA/ILOConfinement Operations-Non Deployed,33-3012.00,Correctional Officers and Jailers
N,E,A,90ES,"GWOT IA/ILO Embedded Military Mobile Training Team, Not Deployed",25-3099.00,"Teachers and Instructors, All Other"
N,E,A,90ET,Expeditionary Security Force Advisor/Trainer,25-3099.00,"Teachers and Instructors, All Other"
N,E,A,90IE,Riverine Patrol Boat Operator/Crewman,47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
N,E,A,90IF,Riverine Small Craft Maritime Interdiction Operations,47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
N,E,A,90IM,"GWOT IA/ILO Intelligence Support, Not Deployed",55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,90IN,GWOT IA/ILO Intelligence Support,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,90IT,GWOT IA/ILO Detainee Operations Interrogator,33-3021.01,Police Detectives
N,E,A,90IT,GWOT IA/ILO Detainee Operations Interrogator,33-3051.01,Police Patrol Officers
N,E,A,90IU,GWOT IA/ILO Detainee Operations Interrogator,33-3021.01,Police Detectives
N,E,A,90IU,GWOT IA/ILO Detainee Operations Interrogator,33-3051.01,Police Patrol Officers
N,E,A,90IW,Expeditionary Information Warfare (Tactical),55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,90JS,GWOT/IA Joint Special Operations Task Force Member-Deployed,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other"
N,E,A,90LG,Expeditionary Force Logistic Support - Deployed,13-1081.00,Logisticians
N,E,A,90LS,Expeditionary Force Logistic Support - Not Deployed,13-1081.00,Logisticians
N,E,A,90MM,"GWOT IA/ILO Multi-National Force, Not Deployed",55-3016.00,Infantry
N,E,A,90MN,Individual GWOT IA/ILO Multi-National Force,55-3016.00,Infantry
N,E,A,90MP,GWOT Support Assignment-Military Police (Law and Order Specialist,33-3051.01,Police Patrol Officers
N,E,A,90MS,Expeditionary - Maritime Security,55-3016.00,Infantry
N,E,A,90MT,GWOT Support Assignment-Military Transition Team/Iraq Assistance Group,25-3099.00,"Teachers and Instructors, All Other"
N,E,A,90NI,GWOT IA/ILO Combat Training (NIACT)-Deployed,25-3099.00,"Teachers and Instructors, All Other"
N,E,A,90NJ,GWOT IA/ILO Combat Training (NIACT)-Not Deployed,25-3099.00,"Teachers and Instructors, All Other"
N,E,A,90SI,Individual GWOT IA/ILO Signal Intelligence Gathering,43-2099.00,"Communications Equipment Operators, All Other"
N,E,A,90SJ,"Individual GWOT IA/ILO Signal Intelligence Gathering, Not Deployed",43-2099.00,"Communications Equipment Operators, All Other"
N,E,A,90UE,GWOT Support Assignment - SHADOW Unmanned Aircraft System (UAS) Electronics Maintenance Specialist,49-2091.00,Avionics Technicians
N,E,A,90UN,Expeditionary Force - Unmanned Systems (UAV/USV/USG) Maintenance,17-3024.00,Electro-Mechanical Technicians
N,E,A,90UV,Expeditionary Force - Unmanned Systems (UAV/USV/USG) Operator,17-3024.00,Electro-Mechanical Technicians
N,E,A,9102,National OPELINT Analyst,55-3015.00,Command and Control Center Specialists
N,E,A,9105,C2 Tactical Analysis Technician,55-3015.00,Command and Control Center Specialists
